apogee,impact_x,impact_y,max_velocity,max_mach
1105.8340258413834,0,0,40.22446460167704,0.11968544376454111
1116.01665369353,0,0,42.51395800135384,0.12649974006827552
1114.3842130351075,0,0,42.05103843100702,0.12512207723373903
1113.5530025162093,0,0,41.92427498956473,0.12474473092522739
1115.095790081474,0,0,42.40814139247424,0.12618481475457616
1128.92034010416,0,0,45.19381933628992,0.1344763850897417
1125.280658659582,0,0,44.2500261914763,0.1316674777074095
1123.0335437557414,0,0,43.766907019964826,0.13022934095190333
1115.9545983849343,0,0,42.59863837460161,0.12675179517571378
1115.6910899933935,0,0,42.68657807692094,0.1270133915110202
1116.887013894309,0,0,42.66372815665659,0.12694572074728314
1121.112865423441,0,0,43.562245819008815,0.1296200209674792
1111.2214018748762,0,0,41.462028679433935,0.12336885817243443
1119.0315863623237,0,0,43.10695756556503,0.12826493238259004
1108.3109950457442,0,0,40.8908440969152,0.12166866193274578
1118.4187680528594,0,0,42.98187975084294,0.1278925155989834
1130.2085652999654,0,0,45.454030546200556,0.13525109816439695
1117.8091306579347,0,0,42.806865457634636,0.1273716858116284
1109.9041286470285,0,0,41.1494059081554,0.12243842713329856
1124.7889268488555,0,0,44.3284332339109,0.13190076849695337
1121.2887192556148,0,0,43.584431016126395,0.1296862158927305
1111.085542365355,0,0,41.44074387821633,0.12330542471832404
1114.278799480094,0,0,42.02339183441003,0.12503987096914487
1137.0363523314795,0,0,46.948766775088075,0.13970020461074106
1114.0441423685938,0,0,42.16738779140428,0.12546824318724395
1114.7619865673769,0,0,42.14169724535243,0.12539190389895205
1116.9233693878834,0,0,42.649859842943435,0.1269043699864887
1120.773071433808,0,0,43.44932618406068,0.12928404161978477
1127.1277964852118,0,0,44.71470457738512,0.1330505463620632
1117.897058935711,0,0,42.95710206987489,0.12781869232366871
1107.338202104054,0,0,40.55001240226097,0.12065443095217339
1123.1255802538521,0,0,43.99900903257327,0.1309201459478067
1112.5195787111372,0,0,41.74932672989591,0.12422387699970197
1111.6171996472763,0,0,41.375436889990624,0.12311108656461864
1117.4575750896945,0,0,42.626666780483674,0.12683543164036612
1122.9279234807145,0,0,44.08751155513194,0.1311834643046517
1113.6510378223882,0,0,41.9644578127644,0.1248643113543953
1118.4437356208668,0,0,42.98367456827925,0.1278978612547422
1107.9451580558343,0,0,40.85217501282838,0.12155351409437669
1129.599289052895,0,0,45.29432438224131,0.13477577025701695
1117.0785981772565,0,0,42.60635181624813,0.12677500171267092
1119.1922704253877,0,0,43.02693050634655,0.12802684419070867
1120.242527323169,0,0,43.313775568858766,0.12888053902131894
1114.7718931706045,0,0,42.31960623203373,0.12592131740740606
1112.0533005689128,0,0,41.57936849059442,0.12371814416857421
1116.1762502917752,0,0,42.428864104731,0.12624665357691445
1124.9016477871148,0,0,44.35568513167943,0.13198174474808366
1112.1751342932457,0,0,41.5472782970914,0.1236222748611353
1118.599862870095,0,0,42.89077365258214,0.12762160707332884
1115.5985392658922,0,0,42.36142730119478,0.12604588610272582
1115.8787228961492,0,0,42.360774345318895,0.1260440655365608
1115.864182496264,0,0,42.37564859129662,0.12608819882840647
1128.8039683870848,0,0,45.09210760508612,0.13417388248435996
1112.5822783462645,0,0,41.73287142205246,0.12417506294368602
1123.527946244596,0,0,43.9170919973859,0.13067640853365992
1111.8502851416577,0,0,41.60821602632898,0.12380393574853853
1116.7705021089062,0,0,42.688043172119876,0.1270179425530754
1114.5932597192166,0,0,42.09449148665044,0.12525139145854372
1114.7740640672068,0,0,42.228427586264694,0.12564999222903947
1103.174493692342,0,0,39.566362107415884,0.11772672046606221
1134.192730261578,0,0,46.15886889548193,0.13734920415853788
1121.3829481326152,0,0,43.68080381697242,0.12997289748879787
1108.682940649542,0,0,40.74087509758759,0.12122259607695875
1127.0033522025567,0,0,44.654083816640934,0.1328701258300314
1125.9056539910255,0,0,44.56030949721344,0.13259089866901042
1109.85154195005,0,0,41.03516794956206,0.12209829368089058
1110.9886323086794,0,0,41.297301142917824,0.12287867805286376
1131.2927580251423,0,0,45.67524296847392,0.13590958792417354
1110.3993173341698,0,0,41.39310729040998,0.12316361866299674
1128.6565953873403,0,0,45.02266138926644,0.1339671772597988
1111.7929891937642,0,0,41.554241918655734,0.12364334280325127
1113.8341423568768,0,0,42.231197287014474,0.1256580466506513
1106.5099101376036,0,0,40.33627248688919,0.12001822469752504
1116.4750793756127,0,0,42.66962848534628,0.12696308070125945
1111.958744438324,0,0,41.75164611621429,0.12423071021454193
1111.724553850565,0,0,41.48183045231973,0.12342786859842998
1115.0220180175927,0,0,42.421122476202186,0.12622333691880935
1124.031434927995,0,0,44.075998889737086,0.13114917739646925
1135.819484376776,0,0,46.33952489465462,0.13788718378902715
1121.7235739962405,0,0,43.61591312332277,0.12977986346173628
1120.269904694074,0,0,43.358196145736734,0.12901286708637721
1129.2725795081171,0,0,45.27504356204936,0.134718285833757
1111.5059344307351,0,0,41.41142235774196,0.12321829086923633
1124.724431134482,0,0,44.13716928119857,0.13133146731595222
1114.9391909056972,0,0,42.26097860404484,0.12574683401582956
1108.6031371510462,0,0,40.722148911686915,0.12116664531110866
1116.223762560112,0,0,42.53265306160077,0.1265555924415976
1115.3859181936837,0,0,42.35756272941563,0.12603436524056322
1122.5899348679245,0,0,43.70373615881711,0.1300413378723196
1115.6230440574122,0,0,42.2348525836773,0.1256693666157814
1103.8358476830876,0,0,39.91278496859197,0.11875757957847966
1115.4269269346541,0,0,42.42432736694892,0.1262330973668236
1115.1857204986443,0,0,42.326572922596604,0.12594205798468897
1118.6683389045384,0,0,42.99719954844365,0.12793826058619479
1116.2246005640313,0,0,42.64002929365696,0.1268750195190261
1125.6510416769177,0,0,44.343640387806516,0.13194615335987547
1109.2964709617843,0,0,41.150699040811546,0.12244218174584115
1124.6791373875546,0,0,44.3849597859951,0.13206898473461062
1117.8113949901035,0,0,42.69660426287739,0.12704369698043189
1112.8931103829723,0,0,41.75559543395192,0.12424270151506768
1115.7208397605737,0,0,42.411597767224485,0.12619525250779376
1109.732445712784,0,0,41.09932539953798,0.12228924902832022
1115.834102385115,0,0,42.45245118629868,0.12631674329451295
1103.8608420211215,0,0,39.80137722256232,0.11842621450649408
1112.2626331350798,0,0,41.77435313194769,0.12429837171448956
1119.7829138866782,0,0,43.235160281968795,0.12864653285156685
1113.2985922498976,0,0,42.00309330559116,0.12497904230147569
1110.1752235413608,0,0,41.25399817595079,0.12274950225982657
1106.879075011574,0,0,40.57252334753026,0.12072122665915158
1118.0634154577376,0,0,42.83989867057393,0.12747002648037103
1124.884614696784,0,0,44.33055502081594,0.13190692417283914
1110.8853653919005,0,0,41.374077598824655,0.12310702575216356
1112.0688714884,0,0,41.56933589206078,0.12368821095382528
1111.7926276714682,0,0,41.72000829354041,0.12413647932769674
1110.0083922773651,0,0,41.1863434286841,0.12254818555029999
1114.0803252855933,0,0,42.162515372696284,0.12545365129163508
1123.9620732855421,0,0,44.01984626644329,0.13098229540886472
1124.0147411524053,0,0,44.14836479626453,0.13136469466523634
1121.9041596036334,0,0,43.75079522146053,0.13018114469856223
1097.7950644606085,0,0,38.50868931503743,0.1145785685355896
1119.5897345830958,0,0,43.49725629920773,0.12942639026961392
1125.3161180057168,0,0,44.35575319952086,0.1319818930625275
1127.1352389829935,0,0,44.73803627901069,0.133119791970034
1109.3394159308766,0,0,41.04071074364499,0.12211486638232323
1114.536727324433,0,0,42.1417898755772,0.12539213901746346
1121.3542166912914,0,0,43.55011340434068,0.12958399708894147
1105.003078320155,0,0,40.125447010933534,0.11939058667707036
1123.387364364914,0,0,44.092152806347414,0.13119737725821765
1108.7826067010114,0,0,40.94407492455529,0.12182714776252707
1125.1923028673718,0,0,44.453833173672464,0.13227393485136224
1117.5283426909934,0,0,42.73569642695785,0.12716000243588146
1102.782600229436,0,0,39.611333252045014,0.1178605014203365
1110.4874220310762,0,0,41.24249363245775,0.12271540287059579
1117.869398005498,0,0,42.940149165219644,0.12776826527062982
1105.3342445766564,0,0,40.29369768456516,0.11989128966303708
1125.5476125824837,0,0,44.41145907179842,0.13214789260919343
1115.3339136569973,0,0,42.23454128961281,0.12566811642591
1119.7517844350702,0,0,43.393169218495416,0.1291166634759236
